Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSACAG00000024075,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,
ENSACAG00000024076,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024078,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024079,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,
ENSACAG00000024081,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024082,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,
ENSACAG00000024083,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSACAG00000024084,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000024086,,0.0,,,,,,,1.0,,,,0.0,,,,,,0.0,,,,,,
ENSACAG00000024089,SH3BP5L,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,
ENSACAG00000024093,,,,,,,,,,,2.0,0.0,,,1.0,,,,,,0.0,,,,
ENSACAG00000024094,,,,1.0,1.0,,3.0,,3.0,,,,,,0.0,,,,,0.0,,0.0,,0.0,
ENSACAG00000024096,MAPK15,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024098,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024100,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024102,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024104,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024105,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024110,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024113,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024115,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024118,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
ENSACAG00000024120,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024122,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024126,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000024130,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024132,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024133,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024134,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024136,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024137,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024140,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024147,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024149,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024151,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024153,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024154,,2.0,,12.0,9.0,,,15.0,10.0,,,,,4.0,,,,4.0,3.0,4.0,,,,5.0,
ENSACAG00000024155,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024163,GNGT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024164,C4orf48,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024167,,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024168,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024176,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024181,,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
ENSACAG00000024183,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,
ENSACAG00000024185,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024186,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,0.0,
ENSACAG00000024192,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024196,,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSACAG00000024197,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,
ENSACAG00000024198,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024204,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024206,,0.0,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,
ENSACAG00000024209,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024210,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024211,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024213,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,
ENSACAG00000024218,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024219,,0.0,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,
ENSACAG00000024220,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024222,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000024227,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024229,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000024230,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000024231,,,,,2.0,,,,,,,,,,,2.0,,,,2.0,,,,,
ENSACAG00000024235,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024236,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024240,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,
ENSACAG00000024241,,3.0,,,,,,,4.0,,,4.0,,,,,,4.0,4.0,,,,,4.0,
ENSACAG00000024242,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024243,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024244,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024248,LETMD1,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,
ENSACAG00000024253,,,2.0,,,,,3.0,,,,,,,,2.0,,,,0.0,,0.0,,2.0,0.0
ENSACAG00000024255,NOP10,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0
ENSACAG00000024265,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024267,PRDM13,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSACAG00000024269,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024271,CXCR3,3.0,3.0,,3.0,,,3.0,,,,3.0,,,,2.0,,,,2.0,,,1.0,,
ENSACAG00000024274,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024278,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,
ENSACAG00000024282,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024289,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024291,,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,2.0,1.0,,
ENSACAG00000024296,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
ENSACAG00000024299,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024302,,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSACAG00000024303,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024307,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024309,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024312,LYPLA1,,,,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024314,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,
ENSACAG00000024322,,0.0,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,
ENSACAG00000024323,,1.0,,,,,1.0,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,
ENSACAG00000024324,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,
ENSACAG00000024325,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024335,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000024337,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024338,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSACAG00000024339,FAM177A1,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000024342,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024351,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024353,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024362,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024363,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024364,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024370,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024372,FAM241A,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,
ENSACAG00000024380,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024384,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.0,,,
ENSACAG00000024388,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024392,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0
ENSACAG00000024396,,0.0,,1.0,0.0,,,,,,,,2.0,,,,,3.0,,0.0,,0.0,,0.0,0.0
ENSACAG00000024407,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024409,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,0.0
ENSACAG00000024412,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,
ENSACAG00000024414,,1.0,,,0.0,,0.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,
ENSACAG00000024417,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,,
ENSACAG00000024425,EMC1,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000024430,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024431,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024432,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024434,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024436,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024440,,0.0,,0.0,,,,,0.0,0.0,,,1.0,,0.0,2.0,,,0.0,0.0,,,,,
ENSACAG00000024442,,,,,1.0,2.0,,,2.0,,,0.0,,,,,,3.0,,0.0,,0.0,,,
ENSACAG00000024445,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024450,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSACAG00000024453,,,,,,,,,,,,4.0,4.0,,,4.0,,,,,,4.0,,,
ENSACAG00000024455,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024458,,,,,,,,,,,,,0.0,,,,,,,,,,,,
ENSACAG00000024462,,0.0,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,
ENSACAG00000024463,KCNMB4,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,
ENSACAG00000024464,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,
ENSACAG00000024466,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024467,,,16.0,,8.0,,,7.0,14.0,,,,46.0,,,,41.0,,,,,1.0,,,0.0
ENSACAG00000024471,,,,,7.0,,8.0,,6.0,,,1.0,2.0,,1.0,,2.0,,,,,,2.0,,
ENSACAG00000024472,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024473,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024486,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024488,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,
ENSACAG00000024490,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024492,EEF1G,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
ENSACAG00000024496,,,,,,,,,,,,,,,,,,0.0,,,,,,,
ENSACAG00000024498,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024500,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024502,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,
ENSACAG00000024504,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024505,,0.0,,,,0.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,
ENSACAG00000024508,CYP19A1,,,,,,,,,0.0,,,,,,,,,,,,,,,
ENSACAG00000024510,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024511,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024512,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024514,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024515,,,,,,,,0.0,0.0,0.0,,1.0,,,1.0,,,0.0,1.0,,,,,,
ENSACAG00000024516,TMEM74B,0.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,0.0
ENSACAG00000024523,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024524,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024525,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024528,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024530,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024537,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024538,,0.0,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,
ENSACAG00000024540,,,,,,,,,,1.0,,0.0,,,,1.0,,,,,,1.0,,0.0,
ENSACAG00000024545,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,
ENSACAG00000024548,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024549,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024558,,0.0,,,,,,,1.0,,,,0.0,,,,,,0.0,,,,,,
ENSACAG00000024559,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024561,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024562,,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024566,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,0.0,
ENSACAG00000024568,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024570,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024575,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ENSACAG00000024578,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.0,,
ENSACAG00000024579,,0.0,,,2.0,,,,2.0,,,,,,,1.0,,,0.0,0.0,,0.0,,,
ENSACAG00000024581,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024584,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024585,PTHLH,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024590,,0.0,,,,0.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,
ENSACAG00000024591,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.0
ENSACAG00000024599,,0.0,,,,,,,1.0,,,,0.0,,,,,,0.0,,,,,,
ENSACAG00000024600,INSM1,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,0.0,,0.0
ENSACAG00000024609,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024611,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024612,,,,,3.0,,,,4.0,,,5.0,5.0,,,,5.0,,,0.0,2.0,0.0,,,
ENSACAG00000024616,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,
ENSACAG00000024617,,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000024618,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,
ENSACAG00000024620,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024624,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024629,KCNJ5,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000024631,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024632,,,,1.0,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,
ENSACAG00000024637,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024638,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024639,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024641,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
ENSACAG00000024648,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,
ENSACAG00000024655,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,0.0,0.0
ENSACAG00000024656,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024658,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024662,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024664,,,,2.0,,,,,,,,,,,4.0,,5.0,,1.0,1.0,,,,,
ENSACAG00000024665,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSACAG00000024666,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024674,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024675,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024680,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024682,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024683,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,
ENSACAG00000024685,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024689,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024691,,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,
ENSACAG00000024693,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024695,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024701,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024702,SMAGP,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,0.0,
ENSACAG00000024704,,0.0,,,,0.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,
ENSACAG00000024705,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSACAG00000024706,FAM163B,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSACAG00000024708,,,,0.0,,0.0,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,
ENSACAG00000024709,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,
ENSACAG00000024717,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024718,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0
ENSACAG00000024719,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,0.0,
ENSACAG00000024721,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSACAG00000024726,,1.0,,1.0,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,0.0
ENSACAG00000024727,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024732,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024733,,,,,,,,,,,,1.0,,,,,,,,,,,,,
ENSACAG00000024734,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024739,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,
ENSACAG00000024750,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024754,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024757,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024761,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSACAG00000024762,,,,,,,,0.0,0.0,,,,0.0,,,,,0.0,,,0.0,,,,
ENSACAG00000024767,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024771,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024773,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024776,PSMB9,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSACAG00000024778,SAMD14,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,
ENSACAG00000024780,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024781,,,,,,,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,
ENSACAG00000024783,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024785,,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSACAG00000024787,,2.0,,2.0,2.0,,,,2.0,,2.0,,,,,,2.0,,,2.0,,,,,
ENSACAG00000024788,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024790,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024792,CA3,,,,,,,,,,,,,1.0,,,,,,,,,,,
ENSACAG00000024793,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024796,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024798,MBD6,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
ENSACAG00000024802,TBC1D4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024806,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,
ENSACAG00000024808,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024818,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024819,,,,,,,,,,,,,,,,,,,,,,,0.0,,
ENSACAG00000024821,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024824,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024827,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,
ENSACAG00000024834,,0.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,
ENSACAG00000024836,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,
ENSACAG00000024837,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024839,SRMS,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024844,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024846,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024849,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024853,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024854,,0.0,,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,0.0,,,
ENSACAG00000024858,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024859,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024863,DACT3,2.0,,,,,,,3.0,3.0,,2.0,,,,3.0,,,,2.0,,,,,
ENSACAG00000024865,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000024870,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024872,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024876,,1.0,,,3.0,,,,3.0,,,3.0,3.0,,,,,,,,,,,,
ENSACAG00000024878,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024880,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024888,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024889,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024890,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024894,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024895,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,
ENSACAG00000024897,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSACAG00000024898,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024900,,,,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,
ENSACAG00000024904,,,,,,,0.0,,1.0,,,,,,0.0,,,,,,,,,0.0,
ENSACAG00000024906,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024909,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024911,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024914,,0.0,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,,,
ENSACAG00000024915,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,
ENSACAG00000024920,AGMO,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024923,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,
ENSACAG00000024924,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,
ENSACAG00000024933,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024934,ATF5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024935,F7,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSACAG00000024939,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024944,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024947,,,,,1.0,,,,1.0,,1.0,,,,,,,,,0.0,,1.0,1.0,,
ENSACAG00000024948,HTD2,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
ENSACAG00000024949,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024950,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024956,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024957,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024960,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024961,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024967,,0.0,,1.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,
ENSACAG00000024968,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024971,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024972,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024973,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,
ENSACAG00000024977,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000024978,NEURL3,0.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,
ENSACAG00000024980,,,,,,,,,,,,,,,,,,,,,,,,,
