"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","G protein-coupled receptor signaling pathway","GO:0007186","1.9935536265896874e-29","28.700372077323514","1246","1136","175","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,P2RY8,OR10C1,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,C3AR1,OR10A7,OR10P1,F2R,GALR3,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,GALR1,CCKAR,QRFPR,CCKBR,GPR22,GPR150,CALM3,ABHD6,OR13A1,C3,FFAR1,FFAR3,GPR42,FFAR2,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,RXFP4,OR6P1,GPR25,OR11L1,NECAB2,GPR15,YWHAB,MAS1L,OR10H3,OR10H4,KLK5,KLK14,GNG10,RGS3,MRGPRG,MRGPRE,OR6A2,MRGPRX3,MRGPRX4,MRGPRX1,MRGPRX2,OR5J2,OR10Q1,OR10W1,OR10V1,GPR152,MRGPRD,MRGPRF,DRD2,GNGT2,GNGT1,GNG11,CHRM2,OR6B1,OR6Y1,OR14C36,GPR171,P2RY14,GPR87,SSTR4,TAAR5,TAAR2,SPHK2,LTB4R2,LTB4R,SIX1,CAMKMT,HPGD,GLRA3,GUCY2D,LINC02210-CRHR1,FZD6,GPR146,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,PDE4B,TAS2R1,RXFP3,GPR151,HRH1,CCR4,CCR8,CCR3,CCR1,CCR2,CCR5,CCRL2,PROK2,TAAR1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,CX3CR1,ACKR2,XCR1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","sensory perception of chemical stimulus","GO:0007606","2.574107767337915e-27","26.589373274921744","503","1136","100","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,C5AR1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,OR13A1,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,DRD2,OR6B1,ASIC1,OR6Y1,OR14C36,TAAR5,TTC8,BBS1,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,SCNN1A,CA6,TAS2R1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","detection of chemical stimulus involved in sensory perception","GO:0050907","1.418723994369132e-25","24.84810208613628","445","1136","91","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,OR13A1,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,OR6B1,OR6Y1,OR14C36,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,CA6,TAS2R1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","detection of chemical stimulus","GO:0009593","1.9568777869298964e-25","24.708436296528674","483","1136","95","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,LBP,DMBT1,CALM3,OR13A1,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,OR6B1,OR6Y1,OR14C36,C4B,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,CA6,TAS2R1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","detection of chemical stimulus involved in sensory perception of smell","GO:0050911","6.008530755157335e-23","22.221231711514015","399","1136","82","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,OR5V1,OR10H2,OR10H5,OR10H1,OR13A1,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,OR6B1,OR6Y1,OR14C36,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","sensory perception of smell","GO:0007608","6.145972303109808e-23","22.21140940122798","426","1136","85","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,OR5V1,OR10H2,OR10H5,OR10H1,OR13A1,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,DRD2,OR6B1,OR6Y1,OR14C36,TTC8,BBS1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","detection of stimulus involved in sensory perception","GO:0050906","4.320154939735988e-22","21.364500677197658","513","1136","93","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,OR13A1,GJA10,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,OR6B1,OR6Y1,OR14C36,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,CA6,TAS2R1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,STRC,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","detection of stimulus","GO:0051606","6.9916973635532985e-22","21.155417378454793","646","1136","106","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,LBP,DMBT1,CALM3,OR13A1,GJA10,OR10G3,OR10G2,TTN,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,OR10H3,OR10H4,OR6A2,OR5J2,OR10Q1,OR10W1,OR10V1,GNGT2,GNGT1,OR6B1,OR6Y1,OR14C36,C4B,HLA-DRB1,CAMKMT,PITPNM1,GUCY2D,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,CA6,PKD1,TAS2R1,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,STRC,CD1D,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","response to stimulus","GO:0050896","5.0816892932935215e-19","18.29399189228314","9000","1136","643","21092","IGLV2-33,IGLV2-23,IGLV2-18,IGLV2-14,IGLV2-11,IGLV2-8,OR6B2,OR6B3,OR14I1,IGLV11-55,OR6S1,OR6J1,LY75,PLA2R1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,ZCCHC3,TRAV3,TRAV8-1,TRAV8-2,TRAV8-3,TRAV8-4,TRAV8-6,TRAV16,PLA2G4B,P2RY8,PLP1,OR10C1,TRIM26,IRGC,GPR4,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,CYP1B1,MARCHF7,GPM6A,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,CYP1A1,CYP1A2,C3AR1,TUBA1B,OR10A7,OR10P1,F2R,IRGM,GALR3,FFAR4,F13A1,OR5V1,OR10H2,OR10H5,OR10H1,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,GALR1,TANC1,CCKAR,QRFPR,HAND2,SHC3,CCKBR,FTH1,CHKA,GPR22,SHC4,SHC1,IGHV2OR16-5,GPR150,BPI,LBP,WWC3,STARD8,SLC10A3,STARD13,SLC10A2,IGLV3-32,IGLV3-27,IGLV3-25,IGLV3-22,IGLV3-19,IGLV3-16,IGLV3-10,IGLV3-9,IGLV3-1,DMBT1,SESN1,CALM3,NTF4,CNIH1,SLC10A1,NAT8,CTNNA2,SULT1C4,PRKAG3,ALB,AFP,WWC2,NFIB,BDNF,CNIH2,SESN3,FAM20A,DLC1,PPP2R2A,FAM20C,PRKAG2,CHSY1,NTF3,PRKAG1,SLC2A5,SESN2,NGF,CFHR5,CNIH3,WWC1,EPM2AIP1,ABHD6,PLSCR1,SIRPB1,SIRPG,SIRPA,GJD4,OR13A1,GJA10,C3,FFAR1,FFAR3,GPR42,FFAR2,MIA,CEACAM4,CEACAM6,CEACAM3,CEACAM1,CEACAM8,PSG3,PSG8,PSG1,PSG6,PSG7,PSG4,PSG9,CEACAM20,OR10G3,OR10G2,TRAV4,TRAV26-1,CDC42BPB,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,XDH,TTN,AOX1,BOK,APBB2,ASB5,OR5C1,IFITM2,IFITM1,IFITM3,APBB1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,STX3,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,MINK1,BTBD17,ACTG1,ACTB,IGHV4OR15-8,TPM1,PARP16,BCL2A1,OR10AD1,OR9K2,STX2,NMNAT1,MCL1,RXFP4,OR6P1,GPR25,MIA3,OR11L1,STX4,NECAB2,GPR15,PARP14,NMNAT3,TNIK,FKBP1A,YWHAB,IL1RAPL1,IL1RAPL2,GRIA3,MECP2,APOL3,APOL2,APOL1,MBL2,ZNF365,MYPN,FAS,FGFBP3,ITPRIP,PNLIPRP2,TUBB2B,MAS1L,HLA-DQB1,HLA-DQB2,SLC22A7,VEGFA,CRISP3,KLHL31,THEMIS,PLG,TLE6,TLE5,NANOS3,OR10H3,OR10H4,KLK3,KLK5,KLK7,KLK8,KLK14,SIGLEC9,CD33,SIGLEC10,SIGLEC8,MYADM,MEP1B,YWHAQ,ODC1,FKBP1B,IFT172,NRXN1,ERLEC1,PLGLB1,SLC20A1,CHN1,FGFBP1,UBE2D3,PALLD,IFNB1,IFNW1,IFNE,IFNK,PRSS3,GNG10,RGS3,CDK5RAP2,MRGPRG,MRGPRE,OR6A2,MRGPRX3,MRGPRX4,MRGPRX1,MRGPRX2,OR5J2,TNKS1BP1,OR10Q1,OR10W1,OR10V1,PPP1R14B,FAM89B,PPP1CA,GPR152,MRGPRD,MRGPRF,DLG2,MMP13,DRD2,TMPRSS4,SKAP1,GNGT2,CD300LF,NAT1,NAT2,YWHAZ,EEF1D,AHR,SKAP2,CHN2,ZP3,GNGT1,GNG11,PEG10,CYP3A5,CYP3A7,CYP3A4,CHRM2,PRSS2,OR6B1,TLE3,GYS2,ASIC1,OS9,LYZ,PPP1CC,OAS1,OAS3,OAS2,PLA2G1B,OASL,THEMIS2,GBP6,OR6Y1,SELE,TBCE,OR14C36,IFT140,ZG16,ITGAX,TLE7,AHRR,SEMA6A,LRRFIP2,ITIH4,FAM162A,MBD4,GPR171,P2RY14,GPR87,PIK3CA,OVOL2,RIN2,SSTR4,DLGAP4,BMX,CNKSR2,ARX,MAOA,WDR45,OGT,BTK,RPL39,IGSF1,HMGB3,HPS4,CYTH4,VIM,RHOBTB1,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,POLL,SOX4,PRL,C4A,C4B,HLA-DRB5,HLA-DRB1,RPL10A,EEF1A1,HMGN3,PRDM1,CDK19,TAAR5,TAAR2,MYB,SUMO4,HCN2,PRTN3,ELANE,LRRC8E,TYK2,IER2,MAG,CARD8,SPHK2,FGF21,VSTM1,TARM1,OSCAR,KIR2DL3,KIR2DL1,KIR2DL4,KIR3DL1,KIR3DL2,EPS8L1,PPP1R12C,CPNE6,LTB4R2,LTB4R,FOXG1,SIX1,SLC8A3,TTC8,EVL,IGHM,CELF4,MAPK4,DCC,GDF7,CAMKMT,VAMP8,ZAP70,INPP1,RNF4,CFI,ALPK1,FBXO8,HPGD,GLRA3,VEGFC,HMGN1,DNAI1,KLF9,TXN,DAB2IP,STRBP,MUC5AC,BRSK2,HBE1,ABCC8,AHNAK,BANF1,BBS1,PITPNM1,RPS3,H2AX,HINFP,CBL,HSPA8,GUCY2D,MAPK7,LINC02210-CRHR1,MKS1,CSH2,GH2,CSH1,CSHL1,GH1,MAP2K6,MSRA,ALKAL1,FZD6,LRRC14,GPR146,GLI3,PPIA,CHCHD2,GTF2IRD1,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,BUB1B,BUB1B-PAK6,DUOX2,CGNL1,USP3,DNAJA4,IQSEC3,ADIPOR2,SCNN1A,CELA1,PCBP2,TARBP2,SRSF9,RHOF,GTF2H3,CA6,CENPS-CORT,EPHA8,HMGN2,A3GALT2,PABPC4,PDE4B,GFI1,SEMA4A,KLHL20,IER5,RNASEL,F13B,FCAMR,EGLN1,SMYD3,HBA2,PKD1,ABAT,CHP2,RBBP6,INO80E,PYCARD,ZNF423,CNOT1,PLEKHG4,CPNE7,TAS2R1,MARCHF6,RXFP3,THBS4,MEF2C,HNRNPA0,GPR151,ITK,GABRG2,TRIM41,TRIM52,HRH1,THRB,EOMES,CCR4,CCR8,CCR3,CCR1,CCR2,CCR5,CCRL2,SCAP,PROK2,ARL6,IFT122,NLGN1,RPS4X,HMGB1,TPT1,MOG,TAAR1,ZNF675,RPS19,OR5AU1,MYH6,UGT1A1,RPS6,SPIN1,RALGDS,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,MFAP4,PECAM1,MILR1,C17ORF99,RPS20,RPL30,STRC,GAPDH,HNRNPA1,YBX1,RPL5,CD2,FCRL5,FCRL4,FCRL3,FCRL2,FCRL1,CD1D,CD1A,CD1C,CD1B,CD1E,FCRL6,SLAMF8,SLAMF6,CD84,SLAMF1,CD48,SLAMF7,LY9,CD244,ITLN1,MT1HL1,RPS15A,GP2,MT4,MT3,MT2A,MT1E,MT1A,MT1B,MT1F,MT1G,MT1X,CES3,CX3CR1,ACKR2,XCR1,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2,CD200,TRA2B"
"GO:BP","DNA replication-dependent chromatin assembly","GO:0006335","9.219041082325583e-18","17.0353142496961","32","1136","22","21092","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,H4C14,H3C1,H4C1,H3C2,H3C3,H3C6,H3C7,H3C8,H4C8,H3C10,H4C11,H4C12,H3C11,H3C12,H4C15"
"GO:BP","immune response","GO:0006955","2.5455029198879384e-16","15.594226400457131","1913","1136","197","21092","IGLV2-33,IGLV2-23,IGLV2-18,IGLV2-14,IGLV2-11,IGLV2-8,IGLV11-55,LY75,ZCCHC3,TRAV3,TRAV8-1,TRAV8-2,TRAV8-3,TRAV8-4,TRAV8-6,TRAV16,TRIM26,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,C3AR1,IRGM,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,FTH1,IGHV2OR16-5,BPI,LBP,IGLV3-32,IGLV3-27,IGLV3-25,IGLV3-22,IGLV3-19,IGLV3-16,IGLV3-10,IGLV3-9,IGLV3-1,DMBT1,CNIH1,CFHR5,PLSCR1,SIRPA,C3,FFAR3,FFAR2,CEACAM1,CEACAM8,PSG9,TRAV4,TRAV26-1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IFITM2,IFITM1,IFITM3,ACTG1,IGHV4OR15-8,STX4,PARP14,FKBP1A,APOL1,MBL2,FAS,HLA-DQB1,HLA-DQB2,CRISP3,THEMIS,KLK3,KLK5,KLK7,CD33,SIGLEC10,IFNB1,IFNW1,IFNE,IFNK,PRSS3,MRGPRX2,PPP1R14B,DRD2,SKAP1,CD300LF,AHR,ZP3,PRSS2,LYZ,OAS1,OAS3,OAS2,PLA2G1B,OASL,THEMIS2,GBP6,PIK3CA,BMX,BTK,RPL39,HMGB3,VIM,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,C4A,C4B,HLA-DRB5,HLA-DRB1,PRDM1,MYB,PRTN3,ELANE,TYK2,CARD8,SPHK2,TARM1,OSCAR,KIR2DL3,KIR2DL1,KIR2DL4,KIR3DL1,LTB4R,IGHM,VAMP8,ZAP70,CFI,ALPK1,DAB2IP,BANF1,RPS3,CBL,LINC02210-CRHR1,MAP2K6,LRRC14,PCBP2,HMGN2,PDE4B,GFI1,SEMA4A,FCAMR,PYCARD,MEF2C,GPR151,ITK,TRIM41,EOMES,CCR4,CCR8,CCR3,CCR1,CCR2,CCR5,CCRL2,SCAP,HMGB1,MOG,RPS19,RPS6,MFAP4,MILR1,C17ORF99,RPL30,GAPDH,CD2,FCRL4,FCRL3,CD1D,CD1A,CD1C,CD1B,CD1E,SLAMF8,SLAMF6,CD84,SLAMF1,CD48,SLAMF7,LY9,CD244,GP2,CX3CR1,ACKR2,XCR1,CD200"
"GO:BP","immune system process","GO:0002376","9.063575284299189e-15","14.04270045354259","2842","1136","257","21092","IGLV2-33,IGLV2-23,IGLV2-18,IGLV2-14,IGLV2-11,IGLV2-8,IGLV11-55,LY75,ZCCHC3,TRAV3,TRAV8-1,TRAV8-2,TRAV8-3,TRAV8-4,TRAV8-6,TRAV16,TRIM26,C5AR1,C5AR2,GPR32,FPR1,FPR2,FPR3,GPR33,GPR65,MARCHF7,C3AR1,F2R,IRGM,IGHV2-5,IGHV2-26,IGHV2-70D,IGHV2-70,HAND2,FTH1,IGHV2OR16-5,BPI,LBP,IGLV3-32,IGLV3-27,IGLV3-25,IGLV3-22,IGLV3-19,IGLV3-16,IGLV3-10,IGLV3-9,IGLV3-1,DMBT1,RHAG,CNIH1,FAM20C,CFHR5,PLSCR1,SIRPB1,SIRPG,SIRPA,C3,FFAR3,FFAR2,CEACAM4,CEACAM3,CEACAM1,CEACAM8,PSG3,PSG8,PSG1,PSG6,PSG7,PSG4,PSG9,CEACAM20,TRAV4,TRAV26-1,IGHV6-1,IGHV4-4,IGHV4-28,IGHV4-31,IGHV4-34,IGHV4-39,IGHV4-59,IGHV4-61,IFITM2,IFITM1,IFITM3,ACTG1,ACTB,IGHV4OR15-8,MIA3,STX4,GPR15,PARP14,FKBP1A,APOL1,MBL2,FAS,H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,HLA-DQB1,HLA-DQB2,VEGFA,CRISP3,THEMIS,PLG,KLK3,KLK5,KLK7,CD33,SIGLEC10,FKBP1B,IFNB1,IFNW1,IFNE,IFNK,PRSS3,MRGPRX2,PPP1R14B,DRD2,SKAP1,CD300LF,AHR,SKAP2,ZP3,PRSS2,LYZ,OAS1,OAS3,OAS2,PLA2G1B,OASL,THEMIS2,GBP6,H4C14,SELE,GPR171,PIK3CA,BMX,OGT,BTK,RPL39,HMGB3,HSCB,VIM,IFIT2,IFIT3,IFIT1B,IFIT1,IFIT5,POLL,SOX4,C4A,C4B,HLA-DRB5,HLA-DRB1,PRDM1,MYB,PRTN3,ELANE,TYK2,CARD8,SPHK2,VSTM1,TARM1,OSCAR,KIR2DL3,KIR2DL1,KIR2DL4,KIR3DL1,PSMB11,LTB4R,SIX1,SLC8A3,IGHM,VAMP8,ZAP70,CFI,ALPK1,VEGFC,DAB2IP,BANF1,RPS3,CBL,LINC02210-CRHR1,MAP2K6,LRRC14,GLI3,PPIA,PCBP2,HMGN2,PABPC4,PDE4B,GFI1,SEMA4A,FCAMR,PYCARD,THBS4,MEF2C,GPR151,ITK,TRIM41,HRH1,EOMES,CCR4,CCR8,CCR3,CCR1,CCR2,CCR5,CCRL2,SCAP,HMGB1,RPS24,H4C1,H4C8,H4C11,H4C12,MOG,ZNF675,RPS19,RPS6,MFAP4,PECAM1,MILR1,C17ORF99,RPL30,ZNF3,GAPDH,RPL22,CD2,H4C15,FCRL4,FCRL3,FCRL1,CD1D,CD1A,CD1C,CD1B,CD1E,SLAMF8,SLAMF9,SLAMF6,CD84,SLAMF1,CD48,SLAMF7,LY9,CD244,GP2,MT1G,CX3CR1,ACKR2,XCR1,CD200"
"GO:BP","sensory perception","GO:0007600","1.1533177555000911e-14","13.93805102189166","979","1136","121","21092","OR6B2,OR6B3,OR14I1,OR6S1,OR6J1,OR6X1,OR6M1,OR6T1,OR6V1,OR6F1,OR10C1,C5AR1,OR10A5,OR10A2,OR10A4,OR10A6,OR10A3,OR10A7,OR10P1,F2R,FFAR4,OR5V1,OR10H2,OR10H5,OR10H1,TECTA,OTOR,OR13A1,GJA10,CEACAM16,OR10G3,OR10G2,OR5C1,OR2D2,OR2D3,OR9Q1,OR6Q1,OR9I1,OR9Q2,OR10S1,OR10G6,OR10G4,OR10G9,OR10G8,OR10G7,OR10D3,OR10AD1,OR9K2,OR6P1,OR11L1,MECP2,OR10H3,OR10H4,OR6A2,MRGPRX2,OR5J2,OR10Q1,OR10W1,OR10V1,DRD2,OR6B1,ASIC1,OR6Y1,OR14C36,ATPSCKMT,GPR171,COL11A2,TAAR5,SIX1,TTC8,SIX3,LAMC3,BBS1,TIMM8B,GUCY2D,TAS2R16,TAS2R4,TAS2R5,TAS2R38,TAS2R39,TAS2R40,TAS2R60,TAS2R41,SCNN1A,CA6,TAS2R1,THRB,CCR2,PROK2,ARL6,OR5AU1,OR52B4,OR52D1,OR52H1,OR52B6,OR52B2,OR5AS1,OR5AR1,OR5AK2,OR5B17,OR5B3,OR5B2,OR5B12,OR5B21,OR5AN1,OR5A2,OR5A1,OR8D4,OR8A1,STRC,OTOA,OR5AC2,OR5H1,OR5H14,OR5H15,OR5H6,OR5H2,OR5K4,OR5K3,OR5K1,OR5K2"
"GO:BP","protein localization to CENP-A containing chromatin","GO:0061644","9.518480505232093e-12","11.02143237523557","18","1136","14","21092","H4C2,H4C3,H4C4,H4C5,H4C6,H4C9,H4C13,CENPA,H4C14,H4C1,H4C8,H4C11,H4C12,H4C15"
